98, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ САНТЕХМЕТАЛЛОСЕРВИС-МОСКВА", "ООО САНТЕХМЕТАЛЛОСЕРВИС-МОСКВА", 7743826760, 1117746646929, "santehmetservis.ru", "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
99, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕРЕНИТИ", "ООО СЕРЕНИТИ", 7725761090, 1127746517557, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
100, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕГИОНЭНЕРГОСТРОЙ", "ООО РЕГИОНЭНЕРГОСТРОЙ", 7708321251, 1177746642589, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
101, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СОЗИДАНИЕ ТВ", "ООО СОЗИДАНИЕ ТВ", 7704196176, 1037739055353, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
102, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФАДОМ", "ООО ФАДОМ", 7713390660, 1157746095540, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
103, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДО-ПРОФ", "ООО ДО-ПРОФ", 7704361824, 1167746587964, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
104, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СВАЙВИНТСТРОЙ", "ООО СВАЙВИНТСТРОЙ", 7708315018, 1177746374178, null, "16.23.1", "Производство деревянных строительных конструкций и столярных изделий"
105, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭКОСКИН", "ООО ЭКОСКИН", 7714982637, 1177746280183, null, "15.20.4", "Производство деталей обуви из кожи; вкладных стелек, подпяточников и аналогичных изделий; производство гетр, гамашей и аналогичных изделий"
106, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОТКРЫТАЯ ДИСТРИБЬЮТОРСКАЯ КОМПАНИЯ", "ООО ОДК", 7705530810, 1137746032852, null, "10.86", "Производство детского питания и диетических пищевых продуктов"
107, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОНСТРУКТОРСКОЕ БЮРО МИКРОЭЛЕКТРОНИКИ", "ООО КБ МИКРОЭЛЕКТРОНИКИ", 7727736685, 5107746033214, null, "26.11.2", "Производство диодов, транзисторов и прочих полупроводниковых приборов, включая светоизлучающие диоды, пьезоэлектрические приборы и их части"
108, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНПАУЭР", "ООО ИНПАУЭР", 7719674562, 1087746387706, null, "26.11.2", "Производство диодов, транзисторов и прочих полупроводниковых приборов, включая светоизлучающие диоды, пьезоэлектрические приборы и их части"
109, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РТП-2000", "ООО РТП-2000", 7705228857, 1027739727971, null, "24.41", "Производство драгоценных металлов"
110, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЗАМКИ И ДВЕРИ", "ООО ЗАМКИ И ДВЕРИ", 7715390016, 1037715066344, "ptghold.ru", "25.72", "Производство замков и петель"
111, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛЕАРА", "ООО ЛЕАРА", 7709458259, 1157746452940, null, "25.72", "Производство замков и петель"
112, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФАБРИКА СПЕЦИАЛЬНЫХ КОМПОЗИТНЫХ МАТЕРИАЛОВ", "ООО ФСКМ", 7703424920, 1177746299994, null, "23.19", "Производство и обработка прочих стеклянных изделий, включая технические изделия из стекла"
113, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПГК МЕЛБЕК", "ООО ПГК МЕЛБЕК", 7727817905, 1137746993504, null, "23.19", "Производство и обработка прочих стеклянных изделий, включая технические изделия из стекла"
114, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛИК-СТЕКЛО", "ООО ЛИК-СТЕКЛО", 7709831576, 1097746341373, null, "23.19", "Производство и обработка прочих стеклянных изделий, включая технические изделия из стекла"
115, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТЕКЛО-СФЕРА", "ООО СТЕКЛО-СФЕРА", 7717773215, 1147746010279, null, "23.19", "Производство и обработка прочих стеклянных изделий, включая технические изделия из стекла"
116, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АМПЕРКА РОБОТС", "ООО АМПЕРКА РОБОТС", 7709452627, 1157746235151, null, "32.40", "Производство игр и игрушек"
117, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕНТОРИС", "ООО МЕНТОРИС", 7725291381, 1157746921397, null, "32.40", "Производство игр и игрушек"
118, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГАЛАКТИКА", "ООО ГАЛАКТИКА", 7725781594, 1137746083122, null, "32.40", "Производство игр и игрушек"
119, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДЕРЕВЯННЫЕ ИГРУШКИ", "ООО ДЕРЕВЯННЫЕ ИГРУШКИ", 7717633754, 5087746605854, "houseoftoys.ru", "32.4", "Производство игр и игрушек"
120, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИГРУС", "ООО ИГРУС", 7706304395, 1037706033034, "www.magneticus.com", "32.40", "Производство игр и игрушек"
121, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НОВАЯ ЭРА", "ООО НОВАЯ ЭРА", 7718722090, 5087746147649, null, "32.4", "Производство игр и игрушек"
122, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СИМВОЛ", "ООО СИМВОЛ", 7717735668, 1127747034051, null, "32.40", "Производство игр и игрушек"
123, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬБИРЕО И КО", "ООО АЛЬБИРЕО И КО", 7707768640, 1127746059726, "albireogroup.ru", "32.40", "Производство игр и игрушек"
124, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТОУН ВОРК", "ООО СТОУН ВОРК", 7725358237, 1177746182525, null, "23.65", "Производство изделий из асбестоцемента и волокнистого цемента"
125, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ АРСП", "ООО ТД АРСП", 7716728107, 1127747070780, "td-arsp.ru", "23.99.2", "Производство изделий из асфальта или аналогичных материалов"
126, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КМ ГРУПП", "ООО КМ ГРУПП", 7726392103, 5167746371491, null, "23.61", "Производство изделий из бетона для использования в строительстве"
127, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РУСПЛИТ", "ООО РУСПЛИТ", 7751143781, 1187746505814, null, "23.61", "Производство изделий из бетона для использования в строительстве"
128, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАСТЕР-БРИК", "ООО МАСТЕР-БРИК", 7724358273, 1167746302800, null, "23.61", "Производство изделий из бетона для использования в строительстве"
129, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОДИССЕЙ", "ООО ОДИССЕЙ", 7743213410, 1177746579790, null, "23.61", "Производство изделий из бетона для использования в строительстве"
130, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ПРОФИПЛИТ ЦЕНТР", "ООО ПК ПРОФИПЛИТ ЦЕНТР", 7726348834, 1157746730657, null, "23.61", "Производство изделий из бетона для использования в строительстве"
131, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛНСТРОЙ-ТРОТУАР", "ООО АЛНСТРОЙ-ТРОТУАР", 7702418384, 1177746556437, null, "23.61", "Производство изделий из бетона для использования в строительстве"
132, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ АЛСИНАР", "ООО ПСК АЛСИНАР", 7708703050, 1097746434114, null, "23.61", "Производство изделий из бетона для использования в строительстве"
133, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИЛЯ", "ООО МИЛЯ", 7704303981, 1157746078930, null, "23.61", "Производство изделий из бетона для использования в строительстве"
134, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПК ЖБИ-МАРК", "ООО ПК ЖБИ-МАРК", 7713416519, 1167746546252, null, "23.61", "Производство изделий из бетона для использования в строительстве"
135, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КИРИСС ФАСАД", "ООО КИРИСС ФАСАД", 7717720421, 1127746169540, null, "23.6", "Производство изделий из бетона, цемента и гипса"
136, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НОВЫЙ БЕТОН", "ООО НОВЫЙ БЕТОН", 7724805683, 1117746757050, null, "23.6", "Производство изделий из бетона, цемента и гипса"
137, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПК РУСЬ", "ООО СПК РУСЬ", 7721728021, 1117746480862, null, "23.6", "Производство изделий из бетона, цемента и гипса"
138, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АПЕКСПРИНТ", "ООО АПЕКСПРИНТ", 7725512136, 1047796422662, null, "17.2", "Производство изделий из бумаги и картона"
